id,smiles,MolWt,TPSA,HBA,HBD,MolLogP,NumRotatableBonds,RingCount,Lipinski
CHEMBL387675,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1620.6930000000004,702.02,43,25,-5.621799999999983,35,4,0
CHEMBL1831245,O=C1c2cccnc2C(=O)c2c1c(C(=O)NCCCN1CCCCC1)c1ccc(Br)cn21,495.37700000000024,83.77999999999999,7,1,3.4780000000000024,5,5,1
CHEMBL5284777,COc1c(OC(=O)C(C)C)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,480.5570000000003,106.20000000000002,7,2,6.105300000000007,7,3,0
CHEMBL4791117,CC(C)=CCc1cc(-c2cc(=O)c3ccc(O)c(CC=C(C)C)c3o2)ccc1O,390.47900000000016,70.67,4,2,5.888600000000006,5,3,0
CHEMBL4746588,Cc1ccc(NC(=O)c2cc(-c3sc(-c4ccc(-c5ccccc5)cc4)nc3C)[nH]n2)cc1C,464.59400000000016,70.67,5,2,7.044760000000006,5,5,0
CHEMBL3740146,Clc1ccc2[nH]cc([C@@H]3CC[C@@H](c4c[nH]c5ccc(Cl)cc45)c4c3[nH]c3ccc(Cl)cc43)c2c1,504.8480000000002,47.37,3,3,9.148299999999997,2,7,0
CHEMBL5187794,CN(C)c1ccc(/C=C/c2cc(N3CCCCC3)[n+](C)c3ccccc23)cc1,372.536,10.36,3,0,4.8910000000000045,4,4,1
CHEMBL4126088,CC[C@H]1OC(=O)C(C)[C@@H](OC(=O)Cc2cccnc2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](OC(=O)NCCNC(=O)C#Cc2cccc3ccccc23)[C@]1(C)O,973.1739999999998,221.38,17,4,4.758100000000008,12,5,0
CHEMBL4466732,Cc1cc(C)c(=O)oc1-c1c(O)c(C)cc2c1C(=O)CC(=N)C2=O,325.3200000000001,108.42999999999998,6,2,2.7265300000000003,1,3,1
CHEMBL473810,CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(-c3nccs3)n2n1,365.4220000000001,97.1,8,2,3.0562000000000014,4,4,1
CHEMBL4764989,COc1cc2oc3cc(O)c(OC)c(CCC(C)C)c3c(=O)c2c(O)c1CCC(C)C,428.52500000000026,89.13000000000001,6,2,5.551800000000005,8,3,0
CHEMBL4865841,CO[C@]1(C)C[C@@H](C)[C@H](OC(=O)c2ccc(C(F)(F)F)cc2)[C@H](C)CN(C)CCOC(=O)C(C)C(=O)C(C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1OC(=O)c1ccc(C(F)(F)F)cc1,888.9400000000003,130.14,12,0,7.322800000000009,8,4,0
CHEMBL4784366,COc1cccc(C2=NOC(COc3ccc(F)c(C(N)=O)c3F)C2)c1,362.3320000000001,83.13999999999999,6,2,2.6443000000000003,6,3,1
philipe_S52,C=C/C(C)=C\C[C@]1(C)[C@H](C)[C@@H](OC(=O)CCC)[C@H](OC(C)=O)[C@]23C(=C[C@H](OC)C[C@]21C)[C@@H](CC(=O)CCC)O[C@H]3OC(C)=O,616.7920000000004,114.43,9,0,6.193500000000007,13,3,0
CHEMBL1275883,C=CCc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)ccc1O,648.6650000000003,189.78,13,5,4.245140000000004,9,5,0
CHEMBL3934826,OC(CNCCc1c[nH]c2cc(F)ccc12)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,559.277,52.98,4,3,6.133100000000004,7,5,0
CHEMBL3218053,CCCCCCn1c(N)nc2cc(NC(=O)c3ccc(CCCCC)cc3)ccc21,406.5740000000003,72.94,5,3,6.183800000000006,11,3,0
CHEMBL373496,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,1141.4699999999996,325.4599999999999,22,12,1.227799999999997,16,5,0
CHEMBL1813396,CCCCOc1ccc2cc(S(=O)(=O)N[C@@H]3CCCCC3C(=O)O)ccc2c1,405.5160000000002,92.7,6,2,3.940400000000003,8,3,1
CHEMBL3261712,C=CCOc1cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c(CC=C(C)C)c1OC,450.5310000000003,89.13000000000001,6,2,5.948200000000005,8,3,0
CHEMBL4789358,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)Cn2cc(CN3CCN(c4ccccc4Cl)CC3)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,803.4699999999997,129.89,11,2,6.891000000000009,11,7,0
CHEMBL5271565,COc1ccc(C2C3CCCN3C3(C(=O)Nc4ccccc43)C2C(=O)c2ccco2)cc1,428.4880000000001,71.78,6,1,4.196500000000003,4,6,1
CHEMBL2205671,CCCCCCCC(=O)NCCCCC(N)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,1298.614,508.3799999999999,29,26,1.1069399999999794,42,6,0
CHEMBL3828581,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1cc(OC)cc(-c2ccc(C(=O)O)cc2)c1,416.48100000000017,124.35000000000001,7,5,3.732400000000002,5,3,1
CHEMBL4857324,Cc1[nH]c(C(=O)N(c2nc3ccc(C(=O)O)cc3s2)C2CC2)c(Cl)c1Cl,410.28200000000015,86.29,6,2,4.747020000000003,4,4,1
CHEMBL3601941,COc1cc(C(=O)C=Cc2cc(O)ccc2O)c(O)c2c1OC(C)(CCC=C(C)C)C=C2,436.5040000000003,96.22000000000001,6,3,5.618800000000005,7,3,0
CHEMBL4853201,CCC(C)Oc1cc(/C=C/c2ccc(F)cc2)c(C(=O)O)c(O)c1CC=C(C)C,398.47400000000016,66.76,4,2,6.085900000000006,8,2,0
CHEMBL3781630,CCCCCCCCCCC(NC(=O)C(CCCCCCCCCC)NC(=O)C(CCCCNC(=O)C(CCCCN)NC(C)=O)NC(=O)C(CCCCN)NC(C)=O)C(N)=O,880.2739999999995,269.73,16,12,4.541600000000011,41,0,0
CHEMBL3794148,CN(C)C(c1cccs1)c1c(O)ccc2ccccc12,283.396,23.47,2,1,4.257900000000003,3,3,1
CHEMBL4483662,COC(=O)c1ccc(-c2c3[nH]c4ccc(OC)cc4c3cc[n+]2Cc2cccc(Br)c2)cc1,502.38800000000015,55.20000000000001,5,1,5.881600000000004,5,5,0
CHEMBL2203311,CCCCCCCCCCCCCC(=O)NCCCCC(N)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,1382.7760000000005,508.3799999999999,29,26,3.4475399999999823,48,6,0
CHEMBL1645438,COc1cc(NC(C)CCCNC(=O)CCC(N)C(=O)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,629.8060000000002,152.51999999999998,11,6,5.0015000000000045,18,4,0
philipe_3,C#CCOC1=CC(=O)c2ccccc2C1=O,212.20399999999998,43.370000000000005,3,0,1.5993,2,2,1
CHEMBL2151317,O=C(O)CCC(NC(=O)c1cccc(NCc2ccc(/C=C3\SC(=S)NC3=O)cc2)c1)C(=O)O,499.5700000000002,144.82999999999998,9,5,2.8353,10,3,1
CHEMBL4566776,COC(=O)c1ccc(-c2c3[nH]c4ccc(OC)cc4c3cc[n+]2Cc2ccc(F)cc2F)cc1,459.47200000000015,55.20000000000001,5,1,5.397300000000004,5,5,0
CHEMBL1766564,CCCCCCCCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,344.4960000000001,98.66000000000001,6,4,1.7388999999999997,14,0,1
CHEMBL3261720,COc1c(O)cc2oc3cc(O)c(CCC(C)C)c(O)c3c(=O)c2c1CCC(C)C,414.4980000000002,100.13,6,3,5.248800000000004,7,3,0
CHEMBL243580,c1ccc2c(c1)[nH]c1ccccc12,167.21099999999998,15.79,1,1,3.3211000000000013,0,3,1
CHEMBL3098796,NC(=O)c1c(F)ccc(OCc2nc(-c3ccc(Cl)cc3)c(Br)o2)c1F,443.63100000000003,78.35000000000001,5,2,4.713600000000001,5,3,1
CHEMBL5184629,C[C@]1(C(=O)NCCCNCCCCCCCCCCN)CCC[C@]2(C)c3cc(OC(=O)NCCCNCCCCCCCCCCN)ccc3CC[C@@H]12,741.1629999999994,143.53000000000003,9,8,8.019900000000007,30,3,0
CHEMBL462174,Nc1ccc2[nH]c(Nc3ccc(Cl)c(Cl)c3)nc2c1,293.15700000000004,66.73,4,4,4.195500000000001,2,3,1
CHEMBL3746018,COc1ccc2c(c1)c(CCN)cn2Cc1ccc(Cl)c(Cl)c1,349.26099999999997,40.18,3,2,4.506200000000003,5,3,1
CHEMBL4563309,CN(C)c1ccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN5CCOCC5)n(C)c4)n(C)c3)cn2)cc1,624.7460000000002,125.76,12,3,3.561600000000001,11,5,0
CHEMBL3596972,COC(=O)c1c(O)cc(OC)cc1/C=C/c1ccc(C(F)(F)F)cc1,352.308,55.760000000000005,4,1,4.3766000000000025,4,2,1
CHEMBL57458,CCc1cc(Cc2cnc(N)nc2N)cc2c1N(C)CCC2C,311.4330000000001,81.05999999999999,5,4,2.7376000000000005,3,3,1
CHEMBL4850305,CO[C@]1(C)C[C@@H](C)[C@H](OC(=O)c2ccc(C)cc2)[C@H](C)CN(C)CCOC(=O)C(C)C(=O)C(C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1OC(=O)c1ccc(C)cc1,781.0000000000001,130.14,12,0,5.902040000000007,8,4,0
CHEMBL4282068,COc1ccc2c(c[n+]3c4c2cc(Cc2ccc(F)c(C(F)(F)F)c2)c2c5c(cc(c24)CC3)OCO5)c1OC,536.5010000000003,40.8,5,0,6.484400000000005,4,7,0
CHEMBL4213777,COc1ccccc1C1CCN(C(=O)Cc2c(F)cccc2F)C1,331.36199999999997,29.54,3,0,3.5320000000000027,4,3,1
CHEMBL4796935,N=C(NNC(=S)N1CCCC1)c1cc(Oc2ccccc2)ccn1,341.44,73.27000000000001,6,3,2.67417,3,3,1
CHEMBL2370729,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNC(=O)C(Cc2c[nH]c3ccccc23)NC(C)=O)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1834.9610000000005,732.9200000000001,46,26,-4.3278999999999845,40,6,0
CHEMBL2448546,CCCCCCCCCCCCCCCCS(=O)(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC1CNC(=O)C2CCCN2C(=O)C([C@H](C)CC)NC(=O)C([C@@H](C)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C2CCCCN2C1=O,1460.7140000000006,509.91999999999985,34,15,-1.3913000000000226,32,4,0
CHEMBL5183392,C=CCc1ccc(OCCC[N+](C)(C)CCCCCCCCCCCC)c(-c2ccc(OCCC[N+](C)(C)CCCCCCCCCCCC)c(CC=C)c2)c1,775.3039999999995,18.46,4,0,14.342999999999973,37,2,0
CHEMBL4799834,Cc1nc(-c2ccc(-c3ccccc3)cc2)sc1-c1cc(C(=O)Nc2ccc(OC(F)F)cc2)[nH]n1,502.54600000000016,79.89999999999999,6,2,7.029320000000005,7,5,0
CHEMBL4517330,CO[C@]1(C)C[C@@H](C)[C@H](O)[C@H](C)CN(C)C[C@@H](COCc2cn(-c3ccc(C)cc3)nn2)OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,906.1720000000001,188.79,17,3,3.7473200000000078,12,5,0
CHEMBL4213255,Nc1nccc(-c2c[nH]c3cc(I)ccc23)n1,336.136,67.59,4,3,2.8117,1,3,1
CHEMBL3580982,Cc1c(O)cc(O)c2c1C[C@@H](CCCCCCC(=O)O)OC2=O,322.35699999999997,104.06,6,3,2.9129199999999997,7,2,1
CHEMBL552775,CC(CCCCCCCCC(=O)CCCCCCCCCC(O)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C(=O)c1c(O)[nH]c(Cc2ccc(O)cc2)c1O,749.9390000000002,230.22999999999996,13,9,4.91930000000001,27,3,0
CHEMBL4472920,CC(C)CCOc1ccc2ccccc2c1-c1c(OCC(=O)NC(CCCN=C(N)N)C(=O)NCc2ccccc2)ccc2ccccc12,659.8310000000004,141.06,9,6,6.318500000000005,16,5,0
CHEMBL4788877,COc1ccc([N+]2=C3CCCCCN3C(O)(c3ccc(-c4ccccc4)cc3)C2)c(OC)c1,443.5670000000002,44.94,5,1,5.1482000000000046,5,5,0
serafim_CPD21,NC(COc1ccc2ccccc2c1)COc1ccc2ccccc2c1,343.42600000000004,44.480000000000004,3,2,4.778100000000004,6,4,1
CHEMBL506872,CC[C@H](C)C(NC(=O)C(N)CCCN=C(N)N)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CCSC)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C,2364.9629999999993,1131.07,65,56,-12.302609999999984,85,0,0
CHEMBL4849151,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(C)n2N=Cc2ccccc2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,594.7780000000004,126.90000000000002,9,2,5.172920000000006,7,5,0
CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C,612.6320000000002,200.00999999999996,13,6,3.6271200000000023,8,4,0
CHEMBL505826,NC[C@@H]1O[C@H](O[C@@H]2C(C(=O)Nc3ccc(-c4cn(CCCCCCN5CCN(c6cc7c(cc6F)c(=O)c(C(=O)O)cn7C6CC6)CC5)nn4)cc3)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,1184.2910000000004,458.46999999999997,29,20,-4.1207000000000145,21,10,0
CHEMBL3126641,C/C(=N\N=C(N)N)c1sc(-c2ccc3ccccc3c2)nc1C,323.4250000000001,89.64999999999999,5,4,3.2691200000000027,3,3,1
CHEMBL4534924,Cc1cccc(NC(=O)Cn2nc3c(Sc4ccc(C)cc4C)nccn3c2=O)c1,419.51000000000016,81.28999999999999,7,1,3.606160000000002,5,4,1
CHEMBL5172137,C=C[C@]1(C)C[C@@H](OC(=O)CSc2n[nH]c(-c3ccc(F)cc3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,555.7160000000005,105.17,7,2,5.609400000000006,6,5,0
CHEMBL4066353,COc1ccc(C2=NN(C(C)=O)C(c3cccc(Nc4ccnc5cc(Cl)ccc45)c3)C2)cc1,470.9600000000002,66.82,6,1,6.3380000000000045,5,5,0
CHEMBL4547282,Cc1ccc(-n2nc(COc3ccc(F)c(C(N)=O)c3F)oc2=O)c(C)c1,375.33100000000013,100.35,7,2,2.398440000000001,5,3,1
CHEMBL1645430,COc1cc(NC(C)CCCNC(=O)NC(CCCCN)C(=O)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,672.8750000000002,164.54999999999995,12,7,5.574600000000005,20,4,0
CHEMBL4579268,CCCCCCCC1O[C@@H]2[C@H](O1)[C@@H]1C[C@H]2C(C(=O)NCCN=C(N)NCc2ccccc2)C1C(=O)NCCN=C(N)NCc1ccccc1,674.891,177.48000000000002,12,8,2.780500000000007,18,5,0
CHEMBL4292358,COc1ccc2c(c[n+]3c4c2cc(Cc2cccc(C)c2)c2c5c(cc(c24)CC3)OCO5)c1OC,464.5410000000004,40.8,5,0,5.6349200000000055,4,7,0
CHEMBL2370739,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1648.7510000000002,723.33,44,27,-6.399399999999975,36,4,0
CHEMBL4129755,Cc1cc(-c2ccc(-c3ccccc3)cc2)cc2c3ccccc3c[n+](C)c12,360.4800000000001,3.88,1,0,6.459920000000006,2,5,0
CHEMBL1385206,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,363.4140000000002,65.78,6,1,1.6963,2,4,1
CHEMBL4862919,O=C(NN=Cc1cc(I)c(O)c(I)c1)c1ccc(F)cc1,510.04400000000004,61.69,4,2,3.5044000000000004,3,2,0
CHEMBL4554288,Cc1ccc(-n2nc(COc3ccc(F)c(C(N)=O)c3F)oc2=O)cc1,361.3040000000001,100.35,7,2,2.09002,5,3,1
CHEMBL4634614,CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](OC(=O)NCCn2cc(-c3ccc(C(C)(C)C)cc3)nn2)[C@]1(C)O,858.0869999999998,200.87000000000003,16,3,4.712800000000008,10,4,0
CHEMBL4086205,O=C1c2cccnc2C(=O)c2c1c(C(=O)OCCN1CCCC1)c1ccc(Br)cn21,468.3070000000002,80.97999999999999,7,0,3.1248000000000014,4,5,1
CHEMBL2205668,CCCCCCCCCC(=O)NCCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)CCCNC(=N)N)C(N)=O,1326.6680000000001,508.3799999999999,29,26,1.887139999999984,44,6,0
CHEMBL2370783,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNCc2ccc(OCc3ccccc3)cc2)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1802.9590000000005,680.19,43,24,-2.3040000000000003,41,6,0
CHEMBL4862368,CCC(CC)Oc1cc(/C=C/c2ccc(F)cc2)c(C(=O)O)c(O)c1CC=C(C)C,412.50100000000026,66.76,4,2,6.476000000000006,9,2,0
CHEMBL3923111,O[C@@H](CNCCc1c[nH]c2cc(F)ccc12)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,470.37500000000017,52.98,4,3,5.914900000000004,7,5,0
CHEMBL1813407,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)Nc4ccc(CC(=O)O)cc4)ccc3c2)c(F)c1,490.51200000000017,116.49,7,2,4.857480000000003,8,4,1
CHEMBL140,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,368.3850000000001,93.06000000000002,6,2,3.3699000000000026,8,2,1
CHEMBL44354,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,546.5870000000002,191.22,13,4,-1.2991999999999946,9,4,0
CHEMBL4867819,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(C)n2/N=C/c2ccccc2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,578.7790000000005,106.67,8,1,5.467320000000006,7,5,0
CHEMBL5188461,CCCNc1cc(/C=C/c2ccc(N(C)C)cc2)[n+](C)c2ccccc12,346.49800000000005,19.15,3,1,4.722600000000004,6,3,1
CHEMBL4464980,CCCCCCCCCCCCNC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2N)[C@H](O)[C@@H](N)[C@@H]1O,651.843,274.41,15,15,-2.7731999999999934,18,3,0
CHEMBL4281280,NC(=O)c1c(F)ccc(OCc2noc(-c3ccc(Cl)cc3)c2Br)c1F,443.63100000000003,78.35000000000001,5,2,4.713600000000001,5,3,1
CHEMBL4788839,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)Cn2cc(CN3CCN(c4cccc(Cl)c4)CC3)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,803.4699999999997,129.89,11,2,6.891000000000009,11,7,0
CHEMBL4847501,CO[C@]1(C)C[C@@H](C)[C@H](OC(=O)c2ccc(Br)cc2)[C@H](C)CN(C)CCOC(=O)C(C)C(=O)C(C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1OC(=O)c1ccc(Br)cc1,910.738,130.14,12,0,6.810200000000008,8,4,0
CHEMBL3596994,COc1ccc(/C=C/c2cc(OC)c(CC=C(C)C)c(O)c2C(=O)O)cc1,368.42900000000003,75.99,5,2,4.786700000000005,7,2,1
CHEMBL5177526,CN(C)c1ccc(/C=C/c2cc(N3CCCC3)c3ccccc3[n+]2C)cc1,358.50899999999996,10.36,3,0,4.500900000000004,4,4,1
CHEMBL4434790,Cc1ccc2nc(Cl)c(/C=N/Cc3ccccc3)cc2c1,294.7850000000001,25.25,2,0,4.815720000000003,3,3,1
CHEMBL4793516,NC(=O)c1c(F)ccc(OCC2CC(c3ccc(Cl)cc3Cl)=NO2)c1F,401.1960000000001,73.91000000000001,5,2,3.9425000000000017,5,3,1
CHEMBL5206684,C=CCc1ccc(OCC(=O)NCCC[N+](C)(C)CCCCCC)c(-c2ccc(OCC(=O)NCCC[N+](C)(C)CCCCCC)c(CC=C)c2)c1,721.0839999999998,76.66,8,2,7.8942000000000085,29,2,0
CHEMBL5287413,C/C=C\c1ccccc1/C=C\C(=O)NC(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O)[C@@H](O)c1ccc(OC)cc1)[C@@H](O)c1ccccc1)[C@@H](C)O,1171.2749999999999,390.11000000000007,25,14,0.3093999999999966,28,6,0
CHEMBL3190369,C=c1c2c(O)c3c(O)c(C)c4c(c3c1OC(C)=O)=C(OCO4)/C(C)=C/C(C)(O)C(O)C(C)C(O)C(C(=O)OC)C(O)C(C)C(O)C(C)=CC=CC(C)C(=O)N2,769.8410000000002,241.76999999999995,15,8,1.6627199999999993,2,5,0
CHEMBL3747032,CSc1ccc2c(c1)c(CCN)c(C)n2Cc1ccccc1,310.46599999999995,30.95,2,2,4.221120000000003,5,3,1
CHEMBL4061609,C=C[C@]1(C)C[C@@H](OC(=O)CN2CCN(C(=O)CN3CCN(c4ccc(O)cc4)CC3)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,664.8880000000003,113.86,10,2,3.564900000000003,7,6,0
CHEMBL2370797,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNCc2ccc(S(=O)(=O)N3CCN(c4ncccn4)CC3)cc2)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1923.0960000000005,737.3600000000001,48,24,-4.582099999999984,41,7,0
CHEMBL3215963,COc1cc(NC(C)CCCNC(=S)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,560.7680000000003,92.36,8,4,6.1257000000000055,14,4,0
CHEMBL1083339,CCCCC(CN(O)C=O)C(=O)N1CC=CC1C(=O)Nc1cccc(Br)c1,438.32200000000006,89.95,7,2,2.8086,9,2,1
CHEMBL3596985,COC(=O)c1c(/C=C/c2cc(OC)c(OC)c(OC)c2)cc(OC)c(CC=C(C)C)c1O,442.5080000000002,83.45000000000002,7,1,4.892300000000006,9,2,1
CHEMBL4207912,Nc1nccc(-c2c[nH]c3cc(Br)ccc23)n1,289.136,67.59,4,3,2.9696000000000007,1,3,1
CHEMBL5281018,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(NC(=O)CN3CCOCC3)nc3[nH]cnc23)[C@@]2(C)C3C(=O)CC[C@@]3(CC[C@H]2C)[C@@H](C)[C@@H]1O,654.8340000000001,159.63,12,3,3.6222000000000025,8,6,0
philipe_S26,O=C1C(=O)C(Cc2cn([C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@@H]3O)nn2)C(=O)c2ccccc21,417.37400000000014,172.07,11,4,-1.9424999999999983,4,4,0
CHEMBL4216603,CCn1cc(-c2ccnc(N)n2)c2ccc(Br)cc21,317.19,56.730000000000004,4,2,3.462900000000001,2,3,1
CHEMBL4467795,CC(C)CCOc1ccccc1-c1ccccc1OCc1cn(C[C@@H](CCCN=C(N)N)NC(=O)C(CCCCN)n2cc(CCc3ccccc3)nn2)nn1,763.9919999999997,199.39999999999998,14,7,5.234400000000004,24,5,0
CHEMBL1831239,CCN(CC)CCCNC(=O)c1c2c(n3cc(Br)ccc13)C(=O)c1ncccc1C2=O,483.3660000000002,83.78,7,1,3.3339000000000016,7,4,1
CHEMBL3740633,O=C1O[C@@H](Cn2ccnc2)CN1c1ccc(-n2cc(-c3ccccn3)cn2)c(F)c1,404.4050000000001,78.07000000000001,8,0,3.295300000000002,5,5,1
